"countryname","country","election","pec","party1","party2","threshold","incompatibility","polarization","average_magnitude","seatshare1","seatshare2","seatlag1","seatlag2","per_vote1","per_vote2","votelag1","votelag2","in_govt2","in_govt1","enep","twoparty","ident","caseID","iso3","edate","year","electionId","pecId","party1Name","party1Fam","party2Name","party2Fam","sameFamily","party1pos","party2pos","govCoalition","distance","enep2","polarization2"
"Finland",6,700316,0,14820,14320,5.59999990463257,64.4400024414062,41.7999992370605,13.3000001907349,0.0900000035762787,0.0399999991059303,0.00999999977648258,0.280000001192093,10.4899997711182,5.94999980926514,1.02999997138977,27.2299995422363,1,0,6.17000007629395,NA,6700316,17,246,1970-03-16,1970,"246.1970-03-16",1482014320,"SPP Finnish Smallholders<U+0092> Party",80,"SSDP Finnish Social Democrats",30,0,1.61956882476807,2.74349975585938,0,1.12393093109131,6.16545739851435,0.120849140549217
"Finland",6,700316,0,14820,14420,5.59999990463257,22.6299991607666,41.7999992370605,13.3000001907349,0.0900000035762787,0.259999990463257,0.00999999977648258,0.0500000007450581,10.4899997711182,23.4300003051758,1.02999997138977,21.2299995422363,1,0,6.17000007629395,NA,6700316,18,246,1970-03-16,1970,"246.1970-03-16",1482014420,"SPP Finnish Smallholders<U+0092> Party",80,"KE National Progressive Party",40,0,1.61956882476807,0.181429892778397,0,1.43813893198967,6.16545739851435,0.120849140549217
"Finland",6,700316,0,14820,14520,5.59999990463257,82.3099975585938,41.7999992370605,13.3000001907349,0.0900000035762787,0.189999997615814,0.00999999977648258,NA,10.4899997711182,18.0499992370605,1.02999997138977,NA,1,0,6.17000007629395,NA,6700316,19,246,1970-03-16,1970,"246.1970-03-16",1482014520,"SPP Finnish Smallholders<U+0092> Party",80,"SKL Finnish Christian Union",50,0,1.61956882476807,0.730887532234192,0,0.888681292533875,6.16545739851435,0.120849140549217
"Finland",6,700316,0,14820,14620,5.59999990463257,48.7700004577637,41.7999992370605,13.3000001907349,0.0900000035762787,0.180000007152557,0.00999999977648258,0.129999995231628,10.4899997711182,17.1200008392334,1.02999997138977,6.46999979019165,1,0,6.17000007629395,NA,6700316,20,246,1970-03-16,1970,"246.1970-03-16",1482014620,"SPP Finnish Smallholders<U+0092> Party",80,"KK National Coalition",60,0,1.61956882476807,-0.0380661934614182,0,1.65763501822948,6.16545739851435,0.120849140549217
"Finland",6,700316,0,14820,14810,5.59999990463257,7.6299991607666,41.7999992370605,13.3000001907349,0.0900000035762787,0.00999999977648258,0.00999999977648258,0.25,10.4899997711182,16.5799999237061,1.02999997138977,13.789999961853,0,0,6.17000007629395,NA,6700316,21,246,1970-03-16,1970,"246.1970-03-16",1482014810,"SPP Finnish Smallholders<U+0092> Party",80,"Maal Agrarian Union",80,1,1.61956882476807,3.31846618652344,1,1.69889736175537,6.16545739851435,0.120849140549217
"Finland",6,700316,0,14901,14221,5.59999990463257,63.4599990844727,41.7999992370605,13.3000001907349,0.0599999986588955,0.189999997615814,0.0599999986588955,0.209999993443489,5.69999980926514,1.12999999523163,5.98000001907349,21.2099990844727,0,1,6.17000007629395,NA,6700316,22,246,1970-03-16,1970,"246.1970-03-16",1490114221,"RKP/SFP Swedish People<U+0092>s Party",90,"SKDL Finnish People<U+0092>s Democratic Union",20,0,0.649978220462799,1.61776828765869,0,0.967790067195892,6.16545739851435,0.120849140549217
"Finland",6,700316,0,14901,14320,5.59999990463257,6.6499981880188,41.7999992370605,13.3000001907349,0.0599999986588955,0.259999990463257,0.0599999986588955,0.280000001192093,5.69999980926514,5.94999980926514,5.98000001907349,27.2299995422363,1,1,6.17000007629395,NA,6700316,23,246,1970-03-16,1970,"246.1970-03-16",1490114320,"RKP/SFP Swedish People<U+0092>s Party",90,"SSDP Finnish Social Democrats",30,0,0.649978220462799,2.74349975585938,1,2.09352153539658,6.16545739851435,0.120849140549217
"Finland",6,700316,0,14901,14420,5.59999990463257,71.0899963378906,41.7999992370605,13.3000001907349,0.0599999986588955,0.0900000035762787,0.0599999986588955,0.0500000007450581,5.69999980926514,16.5799999237061,5.98000001907349,1.02999997138977,0,1,6.17000007629395,NA,6700316,24,246,1970-03-16,1970,"246.1970-03-16",1490114420,"RKP/SFP Swedish People<U+0092>s Party",90,"KE National Progressive Party",40,0,0.649978220462799,0.181429892778397,0,0.468548327684402,6.16545739851435,0.120849140549217
"Finland",6,700316,0,14901,14520,5.59999990463257,11.2200002670288,41.7999992370605,13.3000001907349,0.0599999986588955,0.189999997615814,0.0599999986588955,NA,5.69999980926514,18.0499992370605,5.98000001907349,21.2299995422363,1,1,6.17000007629395,NA,6700316,25,246,1970-03-16,1970,"246.1970-03-16",1490114520,"RKP/SFP Swedish People<U+0092>s Party",90,"SKL Finnish Christian Union",50,0,0.649978220462799,0.730887532234192,1,0.0809093117713928,6.16545739851435,0.120849140549217
"Finland",6,700316,0,14901,14620,5.59999990463257,25.0799999237061,41.7999992370605,13.3000001907349,0.0599999986588955,0.0399999991059303,0.0599999986588955,0.129999995231628,5.69999980926514,23.4300003051758,5.98000001907349,13.789999961853,0,1,6.17000007629395,NA,6700316,26,246,1970-03-16,1970,"246.1970-03-16",1490114620,"RKP/SFP Swedish People<U+0092>s Party",90,"KK National Coalition",60,0,0.649978220462799,-0.0380661934614182,0,0.688044413924217,6.16545739851435,0.120849140549217
"Finland",6,700316,0,14901,14810,5.59999990463257,119.860000610352,41.7999992370605,13.3000001907349,0.0599999986588955,0.180000007152557,0.0599999986588955,0.25,5.69999980926514,17.1200008392334,5.98000001907349,6.46999979019165,1,1,6.17000007629395,NA,6700316,27,246,1970-03-16,1970,"246.1970-03-16",1490114810,"RKP/SFP Swedish People<U+0092>s Party",90,"Maal Agrarian Union",80,0,0.649978220462799,3.31846618652344,1,2.66848796606064,6.16545739851435,0.120849140549217
"Finland",6,700316,0,14901,14820,5.59999990463257,48.4599990844727,41.7999992370605,13.3000001907349,0.0599999986588955,0.00999999977648258,0.0599999986588955,0.00999999977648258,5.69999980926514,10.4899997711182,5.98000001907349,NA,1,1,6.17000007629395,NA,6700316,28,246,1970-03-16,1970,"246.1970-03-16",1490114820,"RKP/SFP Swedish People<U+0092>s Party",90,"SPP Finnish Smallholders<U+0092> Party",80,0,0.649978220462799,1.61956882476807,1,0.969590604305267,6.16545739851435,0.120849140549217
"Finland",6,720103,0,14320,14221,5.59999990463257,45.5,96.3000030517578,13.3000001907349,0.280000001192093,0.189999997615814,0.259999990463257,0.180000007152557,25.7800006866455,17.0200004577637,23.4300003051758,16.5799999237061,0,1,5.94999980926514,NA,6720103,1,246,1972-01-03,1972,"246.1972-01-03",1432014221,"SSDP Finnish Social Democrats",30,"SKDL Finnish People<U+0092>s Democratic Union",20,0,5.70946455001831,1.22590243816376,0,4.48356211185455,5.95645651593159,0.227905406108626
"Finland",6,720103,0,14420,14221,5.59999990463257,66.2200012207031,96.3000030517578,13.3000001907349,0.0399999991059303,0.280000001192093,0.0399999991059303,0.180000007152557,5.15999984741211,17.0200004577637,5.94999980926514,16.5799999237061,0,0,5.94999980926514,NA,6720103,2,246,1972-01-03,1972,"246.1972-01-03",1442014221,"KE National Progressive Party",40,"SKDL Finnish People<U+0092>s Democratic Union",20,0,0.289047539234161,1.22590243816376,1,0.936854898929596,5.95645651593159,0.227905406108626
"Finland",6,720103,0,14420,14320,5.59999990463257,20.7199993133545,96.3000030517578,13.3000001907349,0.0399999991059303,0.189999997615814,0.0399999991059303,0.259999990463257,5.15999984741211,25.7800006866455,5.94999980926514,23.4300003051758,1,0,5.94999980926514,NA,6720103,3,246,1972-01-03,1972,"246.1972-01-03",1442014320,"KE National Progressive Party",40,"SSDP Finnish Social Democrats",30,0,0.289047539234161,5.70946455001831,0,5.42041701078415,5.95645651593159,0.227905406108626
"Finland",6,720103,0,14520,14221,5.59999990463257,26.9200000762939,96.3000030517578,13.3000001907349,0.0199999995529652,0.0399999991059303,0.00999999977648258,0.180000007152557,2.52999997138977,17.0200004577637,1.12999999523163,23.4300003051758,0,0,5.94999980926514,NA,6720103,4,246,1972-01-03,1972,"246.1972-01-03",1452014221,"SKL Finnish Christian Union",50,"SKDL Finnish People<U+0092>s Democratic Union",20,0,0.848394334316254,1.22590243816376,1,0.377508103847504,5.95645651593159,0.227905406108626
"Finland",6,720103,0,14520,14320,5.59999990463257,93.1399993896484,96.3000030517578,13.3000001907349,0.0199999995529652,0.280000001192093,0.00999999977648258,0.259999990463257,2.52999997138977,25.7800006866455,1.12999999523163,5.94999980926514,1,0,5.94999980926514,NA,6720103,5,246,1972-01-03,1972,"246.1972-01-03",1452014320,"SKL Finnish Christian Union",50,"SSDP Finnish Social Democrats",30,0,0.848394334316254,5.70946455001831,0,4.86107021570206,5.95645651593159,0.227905406108626
"Finland",6,720103,0,14520,14420,5.59999990463257,47.6399993896484,96.3000030517578,13.3000001907349,0.0199999995529652,0.189999997615814,0.00999999977648258,0.0399999991059303,2.52999997138977,5.15999984741211,1.12999999523163,16.5799999237061,0,0,5.94999980926514,NA,6720103,6,246,1972-01-03,1972,"246.1972-01-03",1452014420,"SKL Finnish Christian Union",50,"KE National Progressive Party",40,0,0.848394334316254,0.289047539234161,1,0.559346795082092,5.95645651593159,0.227905406108626
"Finland",6,720103,0,14620,14221,5.59999990463257,30.0799999237061,96.3000030517578,13.3000001907349,0.170000001788139,0.0199999995529652,0.189999997615814,0.180000007152557,17.5900001525879,25.7800006866455,18.0499992370605,23.4300003051758,1,0,5.94999980926514,NA,6720103,7,246,1972-01-03,1972,"246.1972-01-03",1462014221,"KK National Coalition",60,"SKDL Finnish People<U+0092>s Democratic Union",20,0,0.120144315063953,1.22590243816376,0,1.1057581230998,5.95645651593159,0.227905406108626
"Finland",6,720103,0,14620,14320,5.59999990463257,50.7999992370605,96.3000030517578,13.3000001907349,0.170000001788139,0.189999997615814,0.189999997615814,0.259999990463257,17.5900001525879,17.0200004577637,18.0499992370605,1.12999999523163,0,0,5.94999980926514,NA,6720103,8,246,1972-01-03,1972,"246.1972-01-03",1462014320,"KK National Coalition",60,"SSDP Finnish Social Democrats",30,0,0.120144315063953,5.70946455001831,1,5.58932023495436,5.95645651593159,0.227905406108626
"Finland",6,720103,0,14620,14420,5.59999990463257,3.16000008583069,96.3000030517578,13.3000001907349,0.170000001788139,0.280000001192093,0.189999997615814,0.0399999991059303,17.5900001525879,2.52999997138977,18.0499992370605,5.94999980926514,0,0,5.94999980926514,NA,6720103,9,246,1972-01-03,1972,"246.1972-01-03",1462014420,"KK National Coalition",60,"KE National Progressive Party",40,0,0.120144315063953,0.289047539234161,1,0.168903224170208,5.95645651593159,0.227905406108626
"Finland",6,720103,0,14620,14520,5.59999990463257,96.3000030517578,96.3000030517578,13.3000001907349,0.170000001788139,0.0399999991059303,0.189999997615814,0.00999999977648258,17.5900001525879,5.15999984741211,18.0499992370605,16.5799999237061,0,0,5.94999980926514,NA,6720103,10,246,1972-01-03,1972,"246.1972-01-03",1462014520,"KK National Coalition",60,"SKL Finnish Christian Union",50,0,0.120144315063953,0.848394334316254,1,0.7282500192523,5.95645651593159,0.227905406108626
"Finland",6,720103,0,14810,14221,5.59999990463257,3.96000003814697,96.3000030517578,13.3000001907349,0.180000007152557,0.189999997615814,0.189999997615814,0.180000007152557,16.4099998474121,17.5900001525879,17.1200008392334,16.5799999237061,0,0,5.94999980926514,NA,6720103,11,246,1972-01-03,1972,"246.1972-01-03",1481014221,"Maal Agrarian Union",80,"SKDL Finnish People<U+0092>s Democratic Union",20,0,0.411979794502258,1.22590243816376,1,0.813922643661499,5.95645651593159,0.227905406108626
"Finland",6,720103,0,14810,14320,5.59999990463257,16.7600002288818,96.3000030517578,13.3000001907349,0.180000007152557,0.170000001788139,0.189999997615814,0.259999990463257,16.4099998474121,5.15999984741211,17.1200008392334,5.94999980926514,0,0,5.94999980926514,NA,6720103,12,246,1972-01-03,1972,"246.1972-01-03",1481014320,"Maal Agrarian Union",80,"SSDP Finnish Social Democrats",30,0,0.411979794502258,5.70946455001831,1,5.29748475551605,5.95645651593159,0.227905406108626
"Finland",6,720103,0,14810,14420,5.59999990463257,34.0400009155273,96.3000030517578,13.3000001907349,0.180000007152557,0.0399999991059303,0.189999997615814,0.0399999991059303,16.4099998474121,17.0200004577637,17.1200008392334,1.12999999523163,0,0,5.94999980926514,NA,6720103,13,246,1972-01-03,1972,"246.1972-01-03",1481014420,"Maal Agrarian Union",80,"KE National Progressive Party",40,0,0.411979794502258,0.289047539234161,1,0.122932255268097,5.95645651593159,0.227905406108626
"Finland",6,720103,0,14810,14520,5.59999990463257,30.8799991607666,96.3000030517578,13.3000001907349,0.180000007152557,0.0199999995529652,0.189999997615814,0.00999999977648258,16.4099998474121,2.52999997138977,17.1200008392334,18.0499992370605,0,0,5.94999980926514,NA,6720103,14,246,1972-01-03,1972,"246.1972-01-03",1481014520,"Maal Agrarian Union",80,"SKL Finnish Christian Union",50,0,0.411979794502258,0.848394334316254,1,0.436414539813995,5.95645651593159,0.227905406108626
"Finland",6,720103,0,14810,14620,5.59999990463257,62.2599983215332,96.3000030517578,13.3000001907349,0.180000007152557,0.280000001192093,0.189999997615814,0.189999997615814,16.4099998474121,25.7800006866455,17.1200008392334,23.4300003051758,1,0,5.94999980926514,NA,6720103,15,246,1972-01-03,1972,"246.1972-01-03",1481014620,"Maal Agrarian Union",80,"KK National Coalition",60,0,0.411979794502258,0.120144315063953,0,0.291835479438305,5.95645651593159,0.227905406108626
"Finland",6,720103,0,14820,14221,5.59999990463257,33.0900001525879,96.3000030517578,13.3000001907349,0.0900000035762787,0.0199999995529652,0.0900000035762787,0.180000007152557,9.15999984741211,16.4099998474121,10.4899997711182,23.4300003051758,0,0,5.94999980926514,NA,6720103,16,246,1972-01-03,1972,"246.1972-01-03",1482014221,"SPP Finnish Smallholders<U+0092> Party",80,"SKDL Finnish People<U+0092>s Democratic Union",20,0,0.510133385658264,1.22590243816376,1,0.715769052505493,5.95645651593159,0.227905406108626
"Finland",6,720103,0,14820,14320,5.59999990463257,17.7099990844727,96.3000030517578,13.3000001907349,0.0900000035762787,0.170000001788139,0.0900000035762787,0.259999990463257,9.15999984741211,17.0200004577637,10.4899997711182,16.5799999237061,1,0,5.94999980926514,NA,6720103,17,246,1972-01-03,1972,"246.1972-01-03",1482014320,"SPP Finnish Smallholders<U+0092> Party",80,"SSDP Finnish Social Democrats",30,0,0.510133385658264,5.70946455001831,0,5.19933116436005,5.95645651593159,0.227905406108626
"Finland",6,720103,0,14820,14420,5.59999990463257,12.3699998855591,96.3000030517578,13.3000001907349,0.0900000035762787,0.280000001192093,0.0900000035762787,0.0399999991059303,9.15999984741211,25.7800006866455,10.4899997711182,18.0499992370605,0,0,5.94999980926514,NA,6720103,18,246,1972-01-03,1972,"246.1972-01-03",1482014420,"SPP Finnish Smallholders<U+0092> Party",80,"KE National Progressive Party",40,0,0.510133385658264,0.289047539234161,1,0.221085846424103,5.95645651593159,0.227905406108626
"Finland",6,720103,0,14820,14520,5.59999990463257,14.5500001907349,96.3000030517578,13.3000001907349,0.0900000035762787,0.0399999991059303,0.0900000035762787,0.00999999977648258,9.15999984741211,17.5900001525879,10.4899997711182,17.1200008392334,0,0,5.94999980926514,NA,6720103,19,246,1972-01-03,1972,"246.1972-01-03",1482014520,"SPP Finnish Smallholders<U+0092> Party",80,"SKL Finnish Christian Union",50,0,0.510133385658264,0.848394334316254,1,0.33826094865799,5.95645651593159,0.227905406108626
"Finland",6,720103,0,14820,14620,5.59999990463257,78.5899963378906,96.3000030517578,13.3000001907349,0.0900000035762787,0.189999997615814,0.0900000035762787,0.189999997615814,9.15999984741211,5.15999984741211,10.4899997711182,1.12999999523163,0,0,5.94999980926514,NA,6720103,20,246,1972-01-03,1972,"246.1972-01-03",1482014620,"SPP Finnish Smallholders<U+0092> Party",80,"KK National Coalition",60,0,0.510133385658264,0.120144315063953,1,0.389989070594311,5.95645651593159,0.227905406108626
"Finland",6,720103,0,14820,14810,5.59999990463257,16.3299999237061,96.3000030517578,13.3000001907349,0.0900000035762787,0.180000007152557,0.0900000035762787,0.189999997615814,9.15999984741211,2.52999997138977,10.4899997711182,5.94999980926514,0,0,5.94999980926514,NA,6720103,21,246,1972-01-03,1972,"246.1972-01-03",1482014810,"SPP Finnish Smallholders<U+0092> Party",80,"Maal Agrarian Union",80,1,0.510133385658264,0.411979794502258,1,0.0981535911560059,5.95645651593159,0.227905406108626
"Finland",6,720103,0,14901,14221,5.59999990463257,29.6299991607666,96.3000030517578,13.3000001907349,0.0500000007450581,0.0900000035762787,0.0599999986588955,0.180000007152557,5.3600001335144,16.4099998474121,5.69999980926514,17.1200008392334,0,0,5.94999980926514,NA,6720103,22,246,1972-01-03,1972,"246.1972-01-03",1490114221,"RKP/SFP Swedish People<U+0092>s Party",90,"SKDL Finnish People<U+0092>s Democratic Union",20,0,0.431600093841553,1.22590243816376,1,0.794302344322205,5.95645651593159,0.227905406108626
"Finland",6,720103,0,14901,14320,5.59999990463257,36.5900001525879,96.3000030517578,13.3000001907349,0.0500000007450581,0.180000007152557,0.0599999986588955,0.259999990463257,5.3600001335144,5.15999984741211,5.69999980926514,1.12999999523163,0,0,5.94999980926514,NA,6720103,23,246,1972-01-03,1972,"246.1972-01-03",1490114320,"RKP/SFP Swedish People<U+0092>s Party",90,"SSDP Finnish Social Democrats",30,0,0.431600093841553,5.70946455001831,1,5.27786445617676,5.95645651593159,0.227905406108626
"Finland",6,720103,0,14901,14420,5.59999990463257,63.5099983215332,96.3000030517578,13.3000001907349,0.0500000007450581,0.280000001192093,0.0599999986588955,0.0399999991059303,5.3600001335144,17.0200004577637,5.69999980926514,16.5799999237061,1,0,5.94999980926514,NA,6720103,24,246,1972-01-03,1972,"246.1972-01-03",1490114420,"RKP/SFP Swedish People<U+0092>s Party",90,"KE National Progressive Party",40,0,0.431600093841553,0.289047539234161,0,0.142552554607391,5.95645651593159,0.227905406108626
"Finland",6,720103,0,14901,14520,5.59999990463257,32.6300010681152,96.3000030517578,13.3000001907349,0.0500000007450581,0.189999997615814,0.0599999986588955,0.00999999977648258,5.3600001335144,17.5900001525879,5.69999980926514,23.4300003051758,0,0,5.94999980926514,NA,6720103,25,246,1972-01-03,1972,"246.1972-01-03",1490114520,"RKP/SFP Swedish People<U+0092>s Party",90,"SKL Finnish Christian Union",50,0,0.431600093841553,0.848394334316254,1,0.416794240474701,5.95645651593159,0.227905406108626
"Finland",6,720103,0,14901,14620,5.59999990463257,66.6699981689453,96.3000030517578,13.3000001907349,0.0500000007450581,0.170000001788139,0.0599999986588955,0.189999997615814,5.3600001335144,25.7800006866455,5.69999980926514,18.0499992370605,0,0,5.94999980926514,NA,6720103,26,246,1972-01-03,1972,"246.1972-01-03",1490114620,"RKP/SFP Swedish People<U+0092>s Party",90,"KK National Coalition",60,0,0.431600093841553,0.120144315063953,1,0.311455778777599,5.95645651593159,0.227905406108626
"Finland",6,720103,0,14901,14810,5.59999990463257,48.9599990844727,96.3000030517578,13.3000001907349,0.0500000007450581,0.0399999991059303,0.0599999986588955,0.189999997615814,5.3600001335144,2.52999997138977,5.69999980926514,5.94999980926514,0,0,5.94999980926514,NA,6720103,27,246,1972-01-03,1972,"246.1972-01-03",1490114810,"RKP/SFP Swedish People<U+0092>s Party",90,"Maal Agrarian Union",80,0,0.431600093841553,0.411979794502258,1,0.0196202993392944,5.95645651593159,0.227905406108626
"Finland",6,720103,0,14901,14820,5.59999990463257,15.8699998855591,96.3000030517578,13.3000001907349,0.0500000007450581,0.0199999995529652,0.0599999986588955,0.0900000035762787,5.3600001335144,9.15999984741211,5.69999980926514,10.4899997711182,0,0,5.94999980926514,NA,6720103,28,246,1972-01-03,1972,"246.1972-01-03",1490114820,"RKP/SFP Swedish People<U+0092>s Party",90,"SPP Finnish Smallholders<U+0092> Party",80,0,0.431600093841553,0.510133385658264,1,0.0785332918167114,5.95645651593159,0.227905406108626
"Finland",6,750922,0,14320,14221,5.59999990463257,9.21999740600586,35.8199996948242,13.3000001907349,0.270000010728836,0.200000002980232,0.280000001192093,0.189999997615814,24.8600006103516,18.8899993896484,25.7800006866455,17.0200004577637,1,1,5.8899998664856,NA,6750922,1,246,1975-09-22,1975,"246.1975-09-22",1432014221,"SSDP Finnish Social Democrats",30,"SKDL Finnish People<U+0092>s Democratic Union",20,0,-0.208217903971672,1.08569240570068,1,1.29391030967236,5.91416277007863,0.177338407591079
"Finland",6,750922,0,14420,14221,5.59999990463257,50.7700004577637,35.8199996948242,13.3000001907349,0.0500000007450581,0.200000002980232,0.0399999991059303,0.189999997615814,4.34999990463257,18.8899993896484,5.15999984741211,17.0200004577637,1,1,5.8899998664856,NA,6750922,2,246,1975-09-22,1975,"246.1975-09-22",1442014221,"KE National Progressive Party",40,"SKDL Finnish People<U+0092>s Democratic Union",20,0,0.289047539234161,1.08569240570068,1,0.796644866466522,5.91416277007863,0.177338407591079
"Finland",6,750922,0,14420,14320,5.59999990463257,41.5499992370605,35.8199996948242,13.3000001907349,0.0500000007450581,0.270000010728836,0.0399999991059303,0.280000001192093,4.34999990463257,24.8600006103516,5.15999984741211,25.7800006866455,1,1,5.8899998664856,NA,6750922,3,246,1975-09-22,1975,"246.1975-09-22",1442014320,"KE National Progressive Party",40,"SSDP Finnish Social Democrats",30,0,0.289047539234161,-0.208217903971672,1,0.497265443205833,5.91416277007863,0.177338407591079
"Finland",6,750922,0,14520,14221,5.59999990463257,35.9000015258789,35.8199996948242,13.3000001907349,0.0500000007450581,0.270000010728836,0.0199999995529652,0.189999997615814,3.28999996185303,24.8600006103516,2.52999997138977,25.7800006866455,1,0,5.8899998664856,NA,6750922,4,246,1975-09-22,1975,"246.1975-09-22",1452014221,"SKL Finnish Christian Union",50,"SKDL Finnish People<U+0092>s Democratic Union",20,0,0.83838963508606,1.08569240570068,0,0.247302770614624,5.91416277007863,0.177338407591079
"Finland",6,750922,0,14520,14320,5.59999990463257,77.4499969482422,35.8199996948242,13.3000001907349,0.0500000007450581,0.200000002980232,0.0199999995529652,0.280000001192093,3.28999996185303,4.34999990463257,2.52999997138977,5.15999984741211,1,0,5.8899998664856,NA,6750922,5,246,1975-09-22,1975,"246.1975-09-22",1452014320,"SKL Finnish Christian Union",50,"SSDP Finnish Social Democrats",30,0,0.83838963508606,-0.208217903971672,0,1.04660753905773,5.91416277007863,0.177338407591079
"Finland",6,750922,0,14520,14420,5.59999990463257,86.6699981689453,35.8199996948242,13.3000001907349,0.0500000007450581,0.0500000007450581,0.0199999995529652,0.0399999991059303,3.28999996185303,18.8899993896484,2.52999997138977,17.0200004577637,1,0,5.8899998664856,NA,6750922,6,246,1975-09-22,1975,"246.1975-09-22",1452014420,"SKL Finnish Christian Union",50,"KE National Progressive Party",40,0,0.83838963508606,0.289047539234161,0,0.549342095851898,5.91416277007863,0.177338407591079
"Finland",6,750922,0,14620,14221,5.59999990463257,45.0299987792969,35.8199996948242,13.3000001907349,0.180000007152557,0.0500000007450581,0.170000001788139,0.189999997615814,18.3700008392334,24.8600006103516,17.5900001525879,17.0200004577637,1,0,5.8899998664856,NA,6750922,7,246,1975-09-22,1975,"246.1975-09-22",1462014221,"KK National Coalition",60,"SKDL Finnish People<U+0092>s Democratic Union",20,0,0.521407723426819,1.08569240570068,0,0.564284682273865,5.91416277007863,0.177338407591079
"Finland",6,750922,0,14620,14320,5.59999990463257,35.810001373291,35.8199996948242,13.3000001907349,0.180000007152557,0.270000010728836,0.170000001788139,0.280000001192093,18.3700008392334,3.28999996185303,17.5900001525879,25.7800006866455,1,0,5.8899998664856,NA,6750922,8,246,1975-09-22,1975,"246.1975-09-22",1462014320,"KK National Coalition",60,"SSDP Finnish Social Democrats",30,0,0.521407723426819,-0.208217903971672,0,0.729625627398491,5.91416277007863,0.177338407591079
"Finland",6,750922,0,14620,14420,5.59999990463257,41.6399993896484,35.8199996948242,13.3000001907349,0.180000007152557,0.0500000007450581,0.170000001788139,0.0399999991059303,18.3700008392334,4.34999990463257,17.5900001525879,2.52999997138977,1,0,5.8899998664856,NA,6750922,9,246,1975-09-22,1975,"246.1975-09-22",1462014420,"KK National Coalition",60,"KE National Progressive Party",40,0,0.521407723426819,0.289047539234161,0,0.232360184192657,5.91416277007863,0.177338407591079
"Finland",6,750922,0,14620,14520,5.59999990463257,5.73999977111816,35.8199996948242,13.3000001907349,0.180000007152557,0.200000002980232,0.170000001788139,0.0199999995529652,18.3700008392334,18.8899993896484,17.5900001525879,5.15999984741211,0,0,5.8899998664856,NA,6750922,10,246,1975-09-22,1975,"246.1975-09-22",1462014520,"KK National Coalition",60,"SKL Finnish Christian Union",50,0,0.521407723426819,0.83838963508606,1,0.316981911659241,5.91416277007863,0.177338407591079
"Finland",6,750922,0,14810,14221,5.59999990463257,84.3600006103516,35.8199996948242,13.3000001907349,0.200000002980232,0.0500000007450581,0.180000007152557,0.189999997615814,17.6299991607666,18.8899993896484,16.4099998474121,25.7800006866455,0,1,5.8899998664856,NA,6750922,11,246,1975-09-22,1975,"246.1975-09-22",1481014221,"Maal Agrarian Union",80,"SKDL Finnish People<U+0092>s Democratic Union",20,0,4.94820404052734,1.08569240570068,0,3.86251163482666,5.91416277007863,0.177338407591079
"Finland",6,750922,0,14810,14320,5.59999990463257,2.30999803543091,35.8199996948242,13.3000001907349,0.200000002980232,0.180000007152557,0.180000007152557,0.280000001192093,17.6299991607666,18.3700008392334,16.4099998474121,17.0200004577637,1,1,5.8899998664856,NA,6750922,12,246,1975-09-22,1975,"246.1975-09-22",1481014320,"Maal Agrarian Union",80,"SSDP Finnish Social Democrats",30,0,4.94820404052734,-0.208217903971672,1,5.15642194449902,5.91416277007863,0.177338407591079
"Finland",6,750922,0,14810,14420,5.59999990463257,48.4599990844727,35.8199996948242,13.3000001907349,0.200000002980232,0.200000002980232,0.180000007152557,0.0399999991059303,17.6299991607666,4.34999990463257,16.4099998474121,5.15999984741211,1,1,5.8899998664856,NA,6750922,13,246,1975-09-22,1975,"246.1975-09-22",1481014420,"Maal Agrarian Union",80,"KE National Progressive Party",40,0,4.94820404052734,0.289047539234161,1,4.65915650129318,5.91416277007863,0.177338407591079
"Finland",6,750922,0,14810,14520,5.59999990463257,42.7200012207031,35.8199996948242,13.3000001907349,0.200000002980232,0.0500000007450581,0.180000007152557,0.0199999995529652,17.6299991607666,24.8600006103516,16.4099998474121,17.5900001525879,1,1,5.8899998664856,NA,6750922,14,246,1975-09-22,1975,"246.1975-09-22",1481014520,"Maal Agrarian Union",80,"SKL Finnish Christian Union",50,0,4.94820404052734,0.83838963508606,1,4.10981440544128,5.91416277007863,0.177338407591079
"Finland",6,750922,0,14810,14620,5.59999990463257,6.90999984741211,35.8199996948242,13.3000001907349,0.200000002980232,0.270000010728836,0.180000007152557,0.170000001788139,17.6299991607666,3.28999996185303,16.4099998474121,2.52999997138977,0,1,5.8899998664856,NA,6750922,15,246,1975-09-22,1975,"246.1975-09-22",1481014620,"Maal Agrarian Union",80,"KK National Coalition",60,0,4.94820404052734,0.521407723426819,0,4.42679631710052,5.91416277007863,0.177338407591079
"Finland",6,750922,0,14820,14221,5.59999990463257,7.78000020980835,35.8199996948242,13.3000001907349,0.00999999977648258,0.180000007152557,0.0900000035762787,0.189999997615814,3.58999991416931,17.6299991607666,9.15999984741211,2.52999997138977,1,0,5.8899998664856,NA,6750922,16,246,1975-09-22,1975,"246.1975-09-22",1482014221,"SPP Finnish Smallholders<U+0092> Party",80,"SKDL Finnish People<U+0092>s Democratic Union",20,0,2.33129334449768,1.08569240570068,0,1.245600938797,5.91416277007863,0.177338407591079
